matrix_id,graph,persona_set,model,bot,seed,t,topic,variance,polarization,persona_drift_mean,delta_from_t0,delta_from_prev,democrat_count,republican_count,independent_count,measured_agents,vote_support_count,vote_against_count,vote_abstain_count,graph_nodes,graph_edges,graph_density,graph_components,graph_isolates,graph_avg_degree,graph_min_degree,graph_max_degree,graph_local_edges,graph_long_range_edges,graph_avg_clustering,graph_transitivity,graph_avg_shortest_path,graph_diameter,graph_degree_assortativity,graph_modularity,graph_bridge_edge_fraction,graph_avg_betweenness,graph_avg_eigenvector,bot_degree
20260312_230309,er,personas,semantic,off,11,6,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.27409347891807556,0.0,0.0,-0.17494747042655945,0.030178815126419067,33,3,0,36,,,,36,92,0.14603174603174604,1,0,5.111111111111111,2,10,92,0,0.12899029982363314,0.11159737417943107,2.2968253968253967,4,-0.0676669694927169,0.0,0.0,0.038141923436041086,0.15103872336909882,
20260312_230309,er,personas,semantic,off,11,7,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.23564110696315765,0.0,0.0,-0.21339984238147736,-0.03845237195491791,31,5,0,36,,,,36,92,0.14603174603174604,1,0,5.111111111111111,2,10,92,0,0.12899029982363314,0.11159737417943107,2.2968253968253967,4,-0.0676669694927169,0.0,0.0,0.038141923436041086,0.15103872336909882,
20260312_230309,er,personas,semantic,off,11,8,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.2583959698677063,0.0,0.0,-0.1906449794769287,0.022754862904548645,29,7,0,36,,,,36,92,0.14603174603174604,1,0,5.111111111111111,2,10,92,0,0.12899029982363314,0.11159737417943107,2.2968253968253967,4,-0.0676669694927169,0.0,0.0,0.038141923436041086,0.15103872336909882,
20260312_230309,er,personas,semantic,off,11,9,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.2331882119178772,0.0,0.0,-0.2158527374267578,-0.0252077579498291,29,7,0,36,,,,36,92,0.14603174603174604,1,0,5.111111111111111,2,10,92,0,0.12899029982363314,0.11159737417943107,2.2968253968253967,4,-0.0676669694927169,0.0,0.0,0.038141923436041086,0.15103872336909882,
20260312_230309,er,personas,semantic,off,11,10,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.2647938132286072,0.0,0.0,-0.18424713611602783,0.03160560131072998,31,5,0,36,7,29,0,36,92,0.14603174603174604,1,0,5.111111111111111,2,10,92,0,0.12899029982363314,0.11159737417943107,2.2968253968253967,4,-0.0676669694927169,0.0,0.0,0.038141923436041086,0.15103872336909882,
20260312_230309,er,personas,semantic,on,11,0,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.4474681615829468,0.0,0.0,0.0,,19,18,0,37,14,22,0,37,101,0.15165165165165165,1,0,5.45945945945946,2,10,101,0,0.14302874302874302,0.12754158964879853,2.2327327327327327,4,-0.0844140064067172,1.1102230246251565e-16,0.0,0.03522093522093522,0.15075188989907667,9
20260312_230309,er,personas,semantic,on,11,1,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.38425642251968384,0.0,0.0,-0.06321173906326294,-0.06321173906326294,32,5,0,37,,,,37,101,0.15165165165165165,1,0,5.45945945945946,2,10,101,0,0.14302874302874302,0.12754158964879853,2.2327327327327327,4,-0.0844140064067172,1.1102230246251565e-16,0.0,0.03522093522093522,0.15075188989907667,9
20260312_230309,er,personas,semantic,on,11,2,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.34719377756118774,0.0,0.0,-0.10027438402175903,-0.037062644958496094,32,5,0,37,,,,37,101,0.15165165165165165,1,0,5.45945945945946,2,10,101,0,0.14302874302874302,0.12754158964879853,2.2327327327327327,4,-0.0844140064067172,1.1102230246251565e-16,0.0,0.03522093522093522,0.15075188989907667,9
20260312_230309,er,personas,semantic,on,11,3,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.3118945360183716,0.0,0.0,-0.1355736255645752,-0.03529924154281616,35,2,0,37,,,,37,101,0.15165165165165165,1,0,5.45945945945946,2,10,101,0,0.14302874302874302,0.12754158964879853,2.2327327327327327,4,-0.0844140064067172,1.1102230246251565e-16,0.0,0.03522093522093522,0.15075188989907667,9
20260312_230309,er,personas,semantic,on,11,4,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.2943944036960602,0.0,0.0,-0.1530737578868866,-0.0175001323223114,32,5,0,37,,,,37,101,0.15165165165165165,1,0,5.45945945945946,2,10,101,0,0.14302874302874302,0.12754158964879853,2.2327327327327327,4,-0.0844140064067172,1.1102230246251565e-16,0.0,0.03522093522093522,0.15075188989907667,9
20260312_230309,er,personas,semantic,on,11,5,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.3391345739364624,0.0,0.0,-0.10833358764648438,0.04474017024040222,35,2,0,37,,,,37,101,0.15165165165165165,1,0,5.45945945945946,2,10,101,0,0.14302874302874302,0.12754158964879853,2.2327327327327327,4,-0.0844140064067172,1.1102230246251565e-16,0.0,0.03522093522093522,0.15075188989907667,9
20260312_230309,er,personas,semantic,on,11,6,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.3551809787750244,0.0,0.0,-0.09228718280792236,0.01604640483856201,28,9,0,37,,,,37,101,0.15165165165165165,1,0,5.45945945945946,2,10,101,0,0.14302874302874302,0.12754158964879853,2.2327327327327327,4,-0.0844140064067172,1.1102230246251565e-16,0.0,0.03522093522093522,0.15075188989907667,9
20260312_230309,er,personas,semantic,on,11,7,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.3230355381965637,0.0,0.0,-0.12443262338638306,-0.03214544057846069,34,3,0,37,,,,37,101,0.15165165165165165,1,0,5.45945945945946,2,10,101,0,0.14302874302874302,0.12754158964879853,2.2327327327327327,4,-0.0844140064067172,1.1102230246251565e-16,0.0,0.03522093522093522,0.15075188989907667,9
20260312_230309,er,personas,semantic,on,11,8,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.30139923095703125,0.0,0.0,-0.14606893062591553,-0.02163630723953247,34,3,0,37,,,,37,101,0.15165165165165165,1,0,5.45945945945946,2,10,101,0,0.14302874302874302,0.12754158964879853,2.2327327327327327,4,-0.0844140064067172,1.1102230246251565e-16,0.0,0.03522093522093522,0.15075188989907667,9
20260312_230309,er,personas,semantic,on,11,9,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.28091782331466675,0.0,0.0,-0.16655033826828003,-0.020481407642364502,35,2,0,37,,,,37,101,0.15165165165165165,1,0,5.45945945945946,2,10,101,0,0.14302874302874302,0.12754158964879853,2.2327327327327327,4,-0.0844140064067172,1.1102230246251565e-16,0.0,0.03522093522093522,0.15075188989907667,9
20260312_230309,er,personas,semantic,on,11,10,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.2940959930419922,0.0,0.0,-0.1533721685409546,0.01317816972732544,32,5,0,37,9,27,0,37,101,0.15165165165165165,1,0,5.45945945945946,2,10,101,0,0.14302874302874302,0.12754158964879853,2.2327327327327327,4,-0.0844140064067172,1.1102230246251565e-16,0.0,0.03522093522093522,0.15075188989907667,9
20260312_230309,er,senate,degroot,off,11,0,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.08762400000000004,,,0.0,,,,,,,,,100,757,0.15292929292929294,1,0,15.14,6,26,757,0,0.15380013642823578,0.15241343126967472,1.9393939393939394,3,-0.046432658392508666,0.0,0.0,0.0095856524427953,0.09679494822656935,
20260312_230309,er,senate,degroot,off,11,1,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.005315908886641571,,,-0.08230809111335846,-0.08230809111335846,,,,,,,,100,757,0.15292929292929294,1,0,15.14,6,26,757,0,0.15380013642823578,0.15241343126967472,1.9393939393939394,3,-0.046432658392508666,0.0,0.0,0.0095856524427953,0.09679494822656935,
20260312_230309,er,senate,degroot,off,11,2,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.0006745040233122148,,,-0.08694949597668782,-0.004641404863329356,,,,,,,,100,757,0.15292929292929294,1,0,15.14,6,26,757,0,0.15380013642823578,0.15241343126967472,1.9393939393939394,3,-0.046432658392508666,0.0,0.0,0.0095856524427953,0.09679494822656935,
20260312_230309,er,senate,degroot,off,11,3,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.0001176923337383592,,,-0.08750630766626168,-0.0005568116895738556,,,,,,,,100,757,0.15292929292929294,1,0,15.14,6,26,757,0,0.15380013642823578,0.15241343126967472,1.9393939393939394,3,-0.046432658392508666,0.0,0.0,0.0095856524427953,0.09679494822656935,
20260312_230309,er,senate,degroot,off,11,4,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",2.348372881139605e-05,,,-0.08760051627118864,-9.420860492696315e-05,,,,,,,,100,757,0.15292929292929294,1,0,15.14,6,26,757,0,0.15380013642823578,0.15241343126967472,1.9393939393939394,3,-0.046432658392508666,0.0,0.0,0.0095856524427953,0.09679494822656935,
20260312_230309,er,senate,degroot,off,11,5,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",5.0236175945018905e-06,,,-0.08761897638240554,-1.8460111216894156e-05,,,,,,,,100,757,0.15292929292929294,1,0,15.14,6,26,757,0,0.15380013642823578,0.15241343126967472,1.9393939393939394,3,-0.046432658392508666,0.0,0.0,0.0095856524427953,0.09679494822656935,
20260312_230309,er,senate,degroot,off,11,6,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",1.1262453347528317e-06,,,-0.08762287375466528,-3.897372259749059e-06,,,,,,,,100,757,0.15292929292929294,1,0,15.14,6,26,757,0,0.15380013642823578,0.15241343126967472,1.9393939393939394,3,-0.046432658392508666,0.0,0.0,0.0095856524427953,0.09679494822656935,
20260312_230309,er,senate,degroot,off,11,7,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",2.578990410919263e-07,,,-0.08762374210095894,-8.683462936609054e-07,,,,,,,,100,757,0.15292929292929294,1,0,15.14,6,26,757,0,0.15380013642823578,0.15241343126967472,1.9393939393939394,3,-0.046432658392508666,0.0,0.0,0.0095856524427953,0.09679494822656935,
20260312_230309,er,senate,degroot,off,11,8,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",6.029531703937251e-08,,,-0.08762393970468299,-1.9760372405255377e-07,,,,,,,,100,757,0.15292929292929294,1,0,15.14,6,26,757,0,0.15380013642823578,0.15241343126967472,1.9393939393939394,3,-0.046432658392508666,0.0,0.0,0.0095856524427953,0.09679494822656935,
20260312_230309,er,senate,degroot,off,11,9,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",1.4222533498206404e-08,,,-0.08762398577746654,-4.6072783541166106e-08,,,,,,,,100,757,0.15292929292929294,1,0,15.14,6,26,757,0,0.15380013642823578,0.15241343126967472,1.9393939393939394,3,-0.046432658392508666,0.0,0.0,0.0095856524427953,0.09679494822656935,
20260312_230309,er,senate,degroot,off,11,10,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",3.3894290002214264e-09,,,-0.08762399661057103,-1.0833104497984978e-08,,,,,,,,100,757,0.15292929292929294,1,0,15.14,6,26,757,0,0.15380013642823578,0.15241343126967472,1.9393939393939394,3,-0.046432658392508666,0.0,0.0,0.0095856524427953,0.09679494822656935,
20260312_230309,er,senate,semantic,off,11,0,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.5223401784896851,0.0,1.7881393032936899e-09,0.0,,45,53,2,100,60,40,0,100,757,0.15292929292929294,1,0,15.14,6,26,757,0,0.15380013642823578,0.15241343126967472,1.9393939393939394,3,-0.046432658392508666,0.0,0.0,0.0095856524427953,0.09679494822656935,
20260312_230309,er,senate,semantic,off,11,1,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.39469173550605774,0.0,1.7881393032936899e-09,-0.12764844298362732,-0.12764844298362732,43,54,3,100,,,,100,757,0.15292929292929294,1,0,15.14,6,26,757,0,0.15380013642823578,0.15241343126967472,1.9393939393939394,3,-0.046432658392508666,0.0,0.0,0.0095856524427953,0.09679494822656935,
20260312_230309,er,senate,semantic,off,11,2,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.3820143938064575,0.0,1.7881393032936899e-09,-0.14032578468322754,-0.01267734169960022,41,53,6,100,,,,100,757,0.15292929292929294,1,0,15.14,6,26,757,0,0.15380013642823578,0.15241343126967472,1.9393939393939394,3,-0.046432658392508666,0.0,0.0,0.0095856524427953,0.09679494822656935,
20260312_230309,er,senate,semantic,off,11,3,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.35140252113342285,0.0,1.7881393032936899e-09,-0.1709376573562622,-0.030611872673034668,40,55,5,100,,,,100,757,0.15292929292929294,1,0,15.14,6,26,757,0,0.15380013642823578,0.15241343126967472,1.9393939393939394,3,-0.046432658392508666,0.0,0.0,0.0095856524427953,0.09679494822656935,
20260312_230309,er,senate,semantic,off,11,4,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.3184923231601715,0.0,1.7881393032936899e-09,-0.20384785532951355,-0.03291019797325134,33,66,1,100,,,,100,757,0.15292929292929294,1,0,15.14,6,26,757,0,0.15380013642823578,0.15241343126967472,1.9393939393939394,3,-0.046432658392508666,0.0,0.0,0.0095856524427953,0.09679494822656935,
20260312_230309,er,senate,semantic,off,11,5,"H.R.6938 - Appropriations Act, 2026. This bill cuts the EPA's budget by 4%, restricts the EPA from enforcing the 2015 Ozone Air Quality Standards, and expedites offshore oil and gas production to support an 'energy dominance agenda'.",0.257756769657135,0.0,1.7881393032936899e-09,-0.26458340883255005,-0.0607355535030365,26,70,4,100,,,,100,757,0.15292929292929294,1,0,15.14,6,26,757,0,0.15380013642823578,0.15241343126967472,1.9393939393939394,3,-0.046432658392508666,0.0,0.0,0.0095856524427953,0.09679494822656935,
